name	        path
ENSP00000262607	 4,
ENSP00000262623	 2,
ENSP00000262644	 1,2,10,
ENSP00000262746	 6,
ENSP00000262764	 3,
ENSP00000262890	 3,
ENSP00000262915	 7,
ENSP00000262992	 1,
ENSP00000263035	 1,5,
ENSP00000263080	 5,
ENSP00000263088	 3,
ENSP00000263093	 3,
ENSP00000263182	 5,
ENSP00000263321	 5,10,
ENSP00000263368	 8,
ENSP00000263370	 1,
ENSP00000263556	 5,
ENSP00000263702	 3,
ENSP00000263774	 2,
ENSP00000263967	 1,
ENSP00000264005	 3,
ENSP00000264027	 3,
ENSP00000264029	 1,
ENSP00000264057	 3,
ENSP00000264093	 4,
ENSP00000264167	 3,
ENSP00000264170	 5,
ENSP00000264220	 4,5,
ENSP00000264228	 3,7,9,
ENSP00000264380	 1,
ENSP00000264382	 1,
ENSP00000264409	 3,
ENSP00000264424	 4,
ENSP00000264595	 7,
ENSP00000264613	 8,
ENSP00000264705	 4,5,
ENSP00000264735	 3,
ENSP00000264775	 3,
ENSP00000264864	 1,
ENSP00000264914	 7,
ENSP00000264917	 4,
ENSP00000264932	 1,2,
ENSP00000264968	 7,
ENSP00000265000	 7,
ENSP00000265012	 7,
ENSP00000265016	 8,
ENSP00000265022	 3,
ENSP00000265174	 2,4,6,10,
ENSP00000265276	 3,
ENSP00000265322	 3,
ENSP00000265382	 1,
ENSP00000265395	 5,
ENSP00000265403	 1,3,8,11,
ENSP00000265462	 6,
ENSP00000265471	 7,
ENSP00000265498	 6,11,
ENSP00000265512	 8,
ENSP00000265523	 8,
ENSP00000265594	 5,
ENSP00000265605	 5,
ENSP00000265627	 11,
ENSP00000265641	 3,
ENSP00000265689	 3,
ENSP00000265838	 1,2,3,5,9,11,
ENSP00000265896	 3,9,
ENSP00000265970	 1,
ENSP00000266031	 7,
ENSP00000266095	 3,
ENSP00000266383	 7,
ENSP00000266483	 7,
ENSP00000266505	 1,
ENSP00000266517	 3,
ENSP00000266712	 7,
ENSP00000266736	 5,
ENSP00000266971	 2,
ENSP00000267085	 6,8,
ENSP00000267436	 1,
ENSP00000267584	 4,8,11,
ENSP00000267615	 1,
ENSP00000267814	 1,
ENSP00000267842	 3,
ENSP00000267845	 5,
ENSP00000267978	 7,
ENSP00000268053	 3,
ENSP00000268097	 1,7,
ENSP00000268129	 3,
ENSP00000268251	 1,5,6,
ENSP00000268261	 1,
ENSP00000268695	 7,
ENSP00000269097	 1,
ENSP00000269159	 1,10,
ENSP00000269195	 7,
ENSP00000269298	 5,
ENSP00000269582	 5,
ENSP00000269848	 1,2,
ENSP00000269980	 1,5,
ENSP00000270593	 8,
ENSP00000270776	 1,6,
ENSP00000271620	 2,
ENSP00000271688	 3,
ENSP00000272065	 8,
ENSP00000272117	 1,
ENSP00000272167	 11,
ENSP00000272252	 1,
ENSP00000272425	 6,
ENSP00000273398	 2,
ENSP00000273550	 8,
ENSP00000273588	 5,8,
ENSP00000273814	 3,
ENSP00000273920	 5,
ENSP00000274192	 3,9,
ENSP00000274278	 1,3,8,11,
ENSP00000274353	 5,
ENSP00000274793	 3,
ENSP00000274813	 1,2,5,
ENSP00000275016	 3,
ENSP00000275428	 6,
ENSP00000275605	 2,5,
ENSP00000276055	 7,
ENSP00000276651	 4,6,8,11,
ENSP00000277517	 9,
ENSP00000277865	 2,5,6,
ENSP00000278353	 3,
ENSP00000278618	 8,
ENSP00000278840	 3,
ENSP00000279230	 1,
ENSP00000279263	 3,
ENSP00000280097	 5,
ENSP00000280346	 1,
ENSP00000280362	 8,
ENSP00000280605	 1,2,9,
ENSP00000280701	 3,8,
ENSP00000280704	 1,5,
ENSP00000280706	 1,5,
ENSP00000281243	 8,
ENSP00000281455	 3,
ENSP00000281923	 7,
ENSP00000282096	 4,
ENSP00000282276	 6,
ENSP00000282507	 1,3,8,11,
ENSP00000282538	 6,8,
ENSP00000282541	 3,
ENSP00000282841	 9,
ENSP00000282903	 5,
ENSP00000283415	 3,
ENSP00000283646	 1,2,
ENSP00000284061	 3,
ENSP00000284110	 7,
ENSP00000284116	 3,
ENSP00000284382	 3,
ENSP00000284562	 6,11,
ENSP00000285093	 1,2,3,5,9,11,
ENSP00000285379	 2,
ENSP00000285381	 2,
ENSP00000285518	 3,
ENSP00000285599	 7,
ENSP00000285930	 1,3,8,
ENSP00000285979	 3,5,8,10,11,
ENSP00000286063	 4,
ENSP00000286355	 4,
ENSP00000286479	 10,11,
ENSP00000286955	 7,
ENSP00000287394	 4,
ENSP00000287713	 8,
ENSP00000287936	 9,
ENSP00000287996	 1,
ENSP00000288014	 8,
ENSP00000288078	 1,
ENSP00000288490	 3,
ENSP00000288532	 8,
ENSP00000288988	 7,
ENSP00000289119	 3,
ENSP00000289153	 1,
ENSP00000289416	 1,
ENSP00000290349	 3,8,11,
ENSP00000290354	 3,8,11,
ENSP00000290429	 3,
ENSP00000290472	 3,
ENSP00000290573	 1,10,
ENSP00000290597	 5,
ENSP00000290765	 6,11,
ENSP00000291539	 4,
ENSP00000291565	 8,
ENSP00000291572	 3,
ENSP00000291670	 5,8,
ENSP00000292147	 2,
ENSP00000292180	 8,
ENSP00000292427	 3,
ENSP00000292432	 1,10,
ENSP00000292596	 3,
ENSP00000292823	 3,6,
ENSP00000293217	 1,3,6,
ENSP00000293404	 5,
ENSP00000293761	 3,
ENSP00000294016	 4,
ENSP00000294053	 4,
ENSP00000294064	 3,7,
ENSP00000294973	 5,
ENSP00000295256	 3,6,11,
ENSP00000295266	 1,
ENSP00000295304	 6,
ENSP00000295448	 1,
ENSP00000295453	 8,
ENSP00000295463	 8,
ENSP00000295571	 7,
ENSP00000295588	 7,
ENSP00000295770	 7,
ENSP00000295802	 8,
ENSP00000295887	 3,
ENSP00000295962	 3,
ENSP00000296412	 1,2,3,5,8,11,
ENSP00000296424	 1,3,
ENSP00000296486	 3,
ENSP00000296518	 4,
ENSP00000297107	 7,
ENSP00000297283	 1,2,5,
ENSP00000297323	 4,
ENSP00000297494	 5,
ENSP00000297679	 3,
ENSP00000297785	 8,
ENSP00000298198	 1,
ENSP00000298229	 1,
ENSP00000298248	 1,
ENSP00000298510	 6,
ENSP00000298545	 4,8,11,
ENSP00000298556	 4,11,
ENSP00000299022	 3,
ENSP00000299198	 5,
ENSP00000299498	 1,
ENSP00000299518	 1,
ENSP00000299626	 7,
ENSP00000299964	 8,
ENSP00000300051	 1,
ENSP00000300060	 6,
ENSP00000300283	 5,
ENSP00000300441	 1,
ENSP00000300738	 4,6,11,
ENSP00000300900	 2,
ENSP00000301012	 9,
ENSP00000301149	 3,
ENSP00000301452	 3,
ENSP00000301466	 3,
ENSP00000301522	 6,
ENSP00000301634	 4,11,
ENSP00000301645	 3,
ENSP00000301729	 3,
ENSP00000301776	 5,6,
ENSP00000301790	 3,
ENSP00000301825	 4,
ENSP00000301956	 1,11,
ENSP00000302108	 8,
ENSP00000302177	 3,
ENSP00000302227	 5,6,
ENSP00000302393	 1,5,
ENSP00000302441	 1,
ENSP00000302620	 5,
ENSP00000302629	 7,
ENSP00000302728	 1,7,8,10,11,
ENSP00000303077	 2,5,10,
ENSP00000303147	 5,
ENSP00000303174	 1,3,8,11,
ENSP00000303211	 3,
ENSP00000303246	 1,
ENSP00000303356	 1,
ENSP00000303423	 9,
ENSP00000303575	 4,
ENSP00000304736	 3,
ENSP00000304782	 11,
ENSP00000304802	 4,
ENSP00000304811	 1,3,8,11,
ENSP00000304845	 1,3,8,11,
ENSP00000305221	 1,3,8,11,
ENSP00000305595	 7,
ENSP00000305603	 7,
ENSP00000305692	 1,
ENSP00000305725	 7,
ENSP00000305995	 1,2,
ENSP00000306397	 2,
ENSP00000306459	 3,
ENSP00000306606	 8,
ENSP00000306817	 1,
ENSP00000306920	 1,3,7,
ENSP00000307126	 3,
ENSP00000307188	 5,
ENSP00000307241	 1,
ENSP00000307252	 5,6,
ENSP00000307423	 7,
ENSP00000307607	 8,
ENSP00000307674	 4,
ENSP00000307697	 3,
ENSP00000307875	 7,
ENSP00000307900	 1,2,5,
ENSP00000307971	 7,
ENSP00000308032	 3,
ENSP00000308107	 7,
ENSP00000308258	 3,
ENSP00000308610	 3,
ENSP00000309092	 1,
ENSP00000309259	 5,8,
ENSP00000309270	 7,
ENSP00000309463	 8,
ENSP00000309477	 1,2,
ENSP00000310120	 7,
ENSP00000310447	 5,6,
ENSP00000310551	 3,
ENSP00000310661	 4,
ENSP00000310721	 3,
ENSP00000311095	 3,5,8,10,11,
ENSP00000311224	 3,
ENSP00000311405	 4,
ENSP00000311453	 4,
ENSP00000311469	 6,11,
ENSP00000311876	 1,
ENSP00000311888	 7,
ENSP00000312126	 4,
ENSP00000312189	 3,
ENSP00000312250	 1,
ENSP00000312286	 3,
ENSP00000312304	 11,
ENSP00000312326	 5,6,10,
ENSP00000312606	 1,3,11,
ENSP00000313377	 8,
ENSP00000313432	 1,5,
ENSP00000313490	 4,
ENSP00000313681	 3,
ENSP00000313691	 8,
ENSP00000314036	 3,
ENSP00000314099	 2,
ENSP00000314508	 3,7,
ENSP00000314649	 1,5,8,
ENSP00000315644	 4,8,
ENSP00000315774	 2,
ENSP00000315931	 5,
ENSP00000316173	 7,
ENSP00000316329	 3,
ENSP00000316339	 1,
ENSP00000316476	 3,
ENSP00000316924	 1,2,
ENSP00000317027	 7,
ENSP00000317300	 3,
ENSP00000317379	 5,6,
ENSP00000317404	 7,
ENSP00000317842	 11,
ENSP00000317904	 1,
ENSP00000318066	 4,
ENSP00000318147	 7,
ENSP00000318351	 1,5,
ENSP00000318631	 3,8,
ENSP00000318852	 2,
ENSP00000318867	 3,
ENSP00000318868	 1,2,5,6,8,
ENSP00000318912	 2,
ENSP00000319170	 8,
ENSP00000319343	 3,
ENSP00000319501	 1,
ENSP00000319636	 7,
ENSP00000319788	 8,
ENSP00000319814	 1,
ENSP00000319851	 5,
ENSP00000320171	 1,4,
ENSP00000320337	 3,
ENSP00000320401	 1,3,8,11,
ENSP00000320965	 7,
ENSP00000321038	 3,
ENSP00000321070	 1,
ENSP00000321259	 1,
ENSP00000321584	 4,11,
ENSP00000321810	 9,
ENSP00000321821	 3,5,8,10,11,
ENSP00000321874	 7,
ENSP00000322276	 8,
ENSP00000322300	 7,
ENSP00000322450	 2,
ENSP00000322524	 4,
ENSP00000322706	 1,3,5,9,
ENSP00000322991	 5,8,10,
ENSP00000323036	 4,8,
ENSP00000323071	 3,
ENSP00000323479	 7,
ENSP00000324105	 1,2,
ENSP00000324343	 4,6,8,11,
ENSP00000324842	 1,5,
ENSP00000325136	 3,5,9,11,
ENSP00000325485	 3,
ENSP00000325548	 5,6,
ENSP00000325822	 3,
ENSP00000325958	 3,
ENSP00000326219	 3,8,11,
ENSP00000326227	 1,
ENSP00000326424	 8,
ENSP00000326579	 8,
ENSP00000327070	 1,2,5,
ENSP00000327251	 5,
ENSP00000327268	 2,
ENSP00000327453	 1,11,
ENSP00000327557	 8,
ENSP00000327589	 2,5,6,
ENSP00000327916	 1,
ENSP00000328277	 7,
ENSP00000328405	 3,
ENSP00000328858	 5,
ENSP00000329093	 5,8,
ENSP00000329214	 7,
ENSP00000329654	 7,
ENSP00000329697	 3,
ENSP00000330032	 4,11,
ENSP00000330442	 3,
ENSP00000330484	 1,
ENSP00000330606	 7,
ENSP00000330721	 4,
ENSP00000331258	 7,
ENSP00000331897	 1,2,6,
ENSP00000332116	 4,
ENSP00000332170	 5,
ENSP00000332256	 8,
ENSP00000332656	 3,
ENSP00000332679	 3,5,8,10,11,
ENSP00000333019	 4,5,
ENSP00000333142	 3,
ENSP00000333212	 3,5,8,10,11,
ENSP00000333310	 3,
ENSP00000333490	 4,
ENSP00000333534	 3,5,8,10,11,
ENSP00000333664	 3,5,9,11,
ENSP00000333666	 5,
ENSP00000333667	 1,2,5,6,8,
ENSP00000333813	 7,
ENSP00000333947	 7,
ENSP00000334128	 8,
ENSP00000334246	 3,5,8,10,11,
ENSP00000334276	 1,3,8,11,
ENSP00000334910	 4,
ENSP00000335246	 4,
ENSP00000335261	 5,
ENSP00000335304	 1,5,
ENSP00000335333	 1,
ENSP00000335620	 6,11,
ENSP00000336729	 7,
ENSP00000337103	 3,
ENSP00000337224	 8,
ENSP00000337354	 3,
ENSP00000337450	 3,5,8,10,11,
ENSP00000337463	 3,
ENSP00000337572	 3,
ENSP00000337701	 3,
ENSP00000337854	 1,7,
ENSP00000337972	 1,
ENSP00000338185	 1,
ENSP00000338387	 8,
ENSP00000338487	 7,
ENSP00000338703	 1,3,
ENSP00000338964	 6,
ENSP00000339016	 4,
ENSP00000339479	 4,8,
ENSP00000339613	 7,
ENSP00000339787	 3,
ENSP00000339933	 1,4,
ENSP00000340200	 5,
ENSP00000340296	 1,
ENSP00000340466	 7,
ENSP00000340523	 8,
ENSP00000340684	 5,10,11,
ENSP00000341045	 1,3,8,11,
ENSP00000341083	 4,
ENSP00000341117	 5,
ENSP00000341562	 7,
ENSP00000341828	 1,
ENSP00000342007	 3,5,8,10,11,
ENSP00000342026	 3,6,
ENSP00000342032	 1,2,5,
ENSP00000342056	 1,
ENSP00000342385	 3,
ENSP00000342502	 5,
ENSP00000342557	 5,10,
ENSP00000342609	 3,
ENSP00000342793	 3,
ENSP00000342952	 4,
ENSP00000343190	 8,
ENSP00000343234	 3,
ENSP00000343552	 9,
ENSP00000343657	 5,
ENSP00000343838	 1,3,8,11,
ENSP00000343885	 2,
ENSP00000343943	 8,
ENSP00000344125	 7,
ENSP00000344260	 7,
ENSP00000345023	 1,6,11,
ENSP00000345096	 4,11,
ENSP00000345270	 7,
ENSP00000345282	 2,5,
ENSP00000345341	 3,
ENSP00000345477	 7,
ENSP00000345555	 1,2,
ENSP00000345659	 2,
ENSP00000345752	 1,
ENSP00000345774	 1,3,5,6,9,11,
ENSP00000345849	 7,
ENSP00000345988	 1,
ENSP00000346103	 6,
ENSP00000346155	 4,11,
ENSP00000346577	 4,8,11,
ENSP00000346643	 1,10,
ENSP00000346693	 3,
ENSP00000346768	 1,3,8,11,
ENSP00000346827	 1,3,5,6,9,11,
ENSP00000346874	 3,
ENSP00000346901	 11,
ENSP00000346921	 4,8,
ENSP00000347032	 1,
ENSP00000347046	 4,
ENSP00000347324	 5,
ENSP00000347717	 3,
ENSP00000347792	 1,
ENSP00000348234	 5,8,10,
ENSP00000348429	 3,
ENSP00000348645	 10,
ENSP00000348668	 7,
ENSP00000348762	 3,
ENSP00000348775	 1,3,6,
ENSP00000348901	 3,
ENSP00000348959	 7,
ENSP00000349078	 9,
ENSP00000349490	 7,
ENSP00000349576	 4,
ENSP00000349577	 5,
ENSP00000350012	 3,
ENSP00000350136	 5,
ENSP00000350265	 1,4,8,
ENSP00000350387	 7,
ENSP00000350928	 1,5,6,
ENSP00000351035	 3,
ENSP00000351520	 4,
ENSP00000351682	 5,6,
ENSP00000351706	 3,
ENSP00000351957	 4,
ENSP00000352121	 1,
ENSP00000352144	 7,
ENSP00000352222	 4,
ENSP00000352547	 3,
ENSP00000352575	 1,
ENSP00000352706	 1,5,6,
ENSP00000352782	 8,
ENSP00000352904	 4,8,
ENSP00000352962	 3,
ENSP00000353104	 9,
ENSP00000353165	 8,
ENSP00000353655	 7,
ENSP00000353720	 11,
ENSP00000353910	 7,
ENSP00000353998	 8,
ENSP00000354193	 5,
ENSP00000354213	 7,
ENSP00000354347	 1,5,
ENSP00000354387	 8,
ENSP00000354499	 2,
ENSP00000354511	 3,5,10,
ENSP00000354532	 4,8,
ENSP00000354581	 3,6,
ENSP00000354612	 3,
ENSP00000354665	 2,
ENSP00000354677	 3,6,
ENSP00000354687	 2,
ENSP00000354728	 2,
ENSP00000354813	 2,
ENSP00000354960	 5,7,
ENSP00000354961	 2,
ENSP00000355046	 2,
ENSP00000355084	 5,
ENSP00000355206	 2,
ENSP00000355273	 7,
ENSP00000355308	 3,
ENSP00000355493	 4,5,
ENSP00000355518	 1,2,
ENSP00000355536	 5,6,8,
ENSP00000355559	 7,
ENSP00000355587	 4,8,
ENSP00000355607	 3,
ENSP00000355632	 7,
ENSP00000355890	 8,
ENSP00000356015	 1,2,3,5,9,11,
ENSP00000356047	 1,
ENSP00000356155	 1,
ENSP00000356170	 3,
ENSP00000356218	 1,
ENSP00000356290	 2,8,
ENSP00000356404	 7,
ENSP00000356436	 3,
ENSP00000356438	 3,
ENSP00000356591	 3,
ENSP00000356723	 11,
ENSP00000356729	 2,11,
ENSP00000356785	 4,11,
ENSP00000356825	 4,
ENSP00000356853	 4,11,
ENSP00000356859	 3,
ENSP00000356903	 1,
ENSP00000356905	 8,
ENSP00000356972	 2,
ENSP00000357066	 5,
ENSP00000357452	 9,
ENSP00000357453	 7,
ENSP00000357480	 9,
ENSP00000357535	 1,2,3,5,6,9,11,
ENSP00000357583	 1,
ENSP00000357669	 4,
ENSP00000357775	 8,
ENSP00000357804	 3,
ENSP00000357807	 3,
ENSP00000357835	 2,
ENSP00000357861	 2,
ENSP00000357880	 5,
ENSP00000357882	 6,
ENSP00000357883	 1,
ENSP00000357920	 5,
ENSP00000358033	 9,
ENSP00000358107	 2,
ENSP00000358223	 3,
ENSP00000358232	 3,
ENSP00000358414	 1,3,5,9,
ENSP00000358421	 3,11,
ENSP00000358424	 3,11,
ENSP00000358695	 1,
ENSP00000358719	 1,2,
ENSP00000358727	 1,6,11,
ENSP00000358831	 3,
ENSP00000358851	 6,11,
ENSP00000358903	 3,
ENSP00000358931	 1,2,9,
ENSP00000359022	 3,
ENSP00000359096	 1,
ENSP00000359100	 1,
ENSP00000359131	 7,
ENSP00000359151	 1,5,
ENSP00000359204	 3,
ENSP00000359211	 4,6,8,11,
ENSP00000359297	 3,
ENSP00000359380	 3,
ENSP00000359417	 1,
ENSP00000359423	 1,
ENSP00000359539	 2,5,10,
ENSP00000359665	 1,
ENSP00000359680	 1,5,
ENSP00000359991	 1,2,5,
ENSP00000359998	 6,11,
ENSP00000360154	 1,
ENSP00000360268	 5,10,
ENSP00000360316	 3,
ENSP00000360317	 3,5,8,10,11,
ENSP00000360366	 3,
ENSP00000360372	 3,5,8,9,10,11,
ENSP00000360502	 4,
ENSP00000360541	 3,
ENSP00000360561	 4,
ENSP00000360569	 3,
ENSP00000360644	 7,
ENSP00000360645	 7,
ENSP00000360687	 3,
ENSP00000360688	 6,
ENSP00000360761	 3,
ENSP00000360776	 3,
ENSP00000360777	 1,
ENSP00000360918	 3,
ENSP00000360938	 5,
ENSP00000360958	 3,
ENSP00000360968	 3,5,8,10,11,
ENSP00000360991	 3,5,8,10,11,
ENSP00000361021	 1,
ENSP00000361064	 1,
ENSP00000361289	 4,11,
ENSP00000361302	 7,
ENSP00000361512	 1,4,
ENSP00000361536	 3,
ENSP00000361667	 7,
ENSP00000361699	 4,
ENSP00000361845	 9,
ENSP00000361894	 5,
ENSP00000361914	 1,3,5,
ENSP00000362115	 1,
ENSP00000362207	 7,
ENSP00000362249	 4,8,11,
ENSP00000362298	 3,
ENSP00000362329	 2,
ENSP00000362344	 8,
ENSP00000362354	 3,
ENSP00000362413	 1,2,
ENSP00000362463	 1,
ENSP00000362508	 1,3,8,11,
ENSP00000362513	 1,3,8,11,
ENSP00000362525	 1,3,8,11,
ENSP00000362549	 1,3,8,11,
ENSP00000362824	 7,
ENSP00000362888	 6,
ENSP00000363046	 1,
ENSP00000363205	 8,
ENSP00000363397	 3,
ENSP00000363400	 3,
ENSP00000363452	 7,
ENSP00000363512	 3,
ENSP00000363590	 7,
ENSP00000363603	 7,
ENSP00000363614	 1,3,5,9,
ENSP00000363645	 3,
ENSP00000363794	 3,
ENSP00000363832	 5,8,11,
ENSP00000363965	 8,
ENSP00000364145	 1,
ENSP00000364150	 7,
ENSP00000364243	 3,
ENSP00000364246	 3,
ENSP00000364249	 3,
ENSP00000364252	 3,
ENSP00000364257	 3,
ENSP00000364412	 3,
ENSP00000364475	 1,2,
ENSP00000364486	 1,2,
ENSP00000364512	 1,
ENSP00000364649	 1,2,
ENSP00000364782	 3,7,
ENSP00000364883	 1,5,
ENSP00000364902	 7,
ENSP00000364986	 5,
ENSP00000365172	 7,
ENSP00000365388	 9,
ENSP00000365462	 1,2,5,
ENSP00000365693	 5,
ENSP00000365725	 3,
ENSP00000365757	 1,
ENSP00000365773	 2,5,8,
ENSP00000365775	 2,8,
ENSP00000365840	 4,
ENSP00000365920	 7,
ENSP00000366030	 5,
ENSP00000366156	 5,6,
ENSP00000366240	 3,
ENSP00000366563	 1,
ENSP00000366620	 1,
ENSP00000366662	 2,
ENSP00000366682	 1,
ENSP00000366927	 1,3,5,6,9,11,
ENSP00000367086	 3,
ENSP00000367309	 5,10,11,
ENSP00000367343	 3,7,
ENSP00000367446	 7,
ENSP00000367462	 3,
ENSP00000367608	 2,
ENSP00000367727	 8,
ENSP00000367747	 1,
ENSP00000367893	 6,
ENSP00000367992	 2,
ENSP00000368066	 1,
ENSP00000368119	 1,
ENSP00000368140	 3,
ENSP00000368226	 3,
ENSP00000368305	 3,
ENSP00000368439	 3,6,
ENSP00000368496	 7,
ENSP00000368572	 5,
ENSP00000368646	 6,
ENSP00000369050	 3,5,8,10,11,
ENSP00000369055	 1,7,
ENSP00000369099	 3,4,
ENSP00000369100	 1,
ENSP00000369442	 1,7,8,10,11,
ENSP00000369456	 1,4,8,
ENSP00000369530	 3,
ENSP00000369820	 7,
ENSP00000369927	 3,11,
ENSP00000370023	 1,2,3,5,6,9,11,
ENSP00000370129	 11,
ENSP00000370194	 1,
ENSP00000370254	 3,11,
ENSP00000370430	 3,
ENSP00000370517	 1,2,
ENSP00000370571	 5,8,10,
ENSP00000370639	 5,
ENSP00000370718	 1,4,8,
ENSP00000370737	 5,
ENSP00000370748	 9,
ENSP00000371152	 3,
ENSP00000371221	 1,
ENSP00000371230	 4,
ENSP00000371236	 4,8,
ENSP00000371393	 1,4,10,
ENSP00000372112	 1,5,
ENSP00000373153	 3,
ENSP00000373399	 1,
ENSP00000373477	 3,6,
ENSP00000373640	 5,
ENSP00000373860	 8,
ENSP00000374265	 3,6,
ENSP00000375748	 7,
ENSP00000375881	 8,
ENSP00000376372	 3,
ENSP00000376465	 7,
ENSP00000376472	 7,
ENSP00000376570	 7,
ENSP00000376776	 5,
ENSP00000376886	 4,11,
ENSP00000377040	 5,
ENSP00000377083	 8,
ENSP00000377192	 1,6,
ENSP00000377303	 1,
ENSP00000377446	 1,2,
ENSP00000377617	 2,8,
ENSP00000377696	 5,
ENSP00000378161	 1,11,
ENSP00000378359	 1,3,5,8,11,
ENSP00000378408	 2,5,
ENSP00000378426	 8,
ENSP00000378782	 8,
ENSP00000378890	 8,
ENSP00000378897	 3,
ENSP00000379108	 2,8,
ENSP00000379282	 3,
ENSP00000379353	 7,
ENSP00000379680	 7,
ENSP00000379839	 1,
ENSP00000379895	 5,
ENSP00000380184	 3,
ENSP00000380488	 7,
ENSP00000380514	 1,
ENSP00000380793	 7,
ENSP00000381206	 3,8,
ENSP00000381302	 3,
ENSP00000381340	 3,6,
ENSP00000381504	 1,4,
ENSP00000381607	 6,11,
ENSP00000381654	 1,3,5,9,
ENSP00000381968	 3,
ENSP00000382260	 3,
ENSP00000382349	 1,
ENSP00000382595	 4,
ENSP00000384400	 3,
ENSP00000384534	 1,
ENSP00000384651	 1,
ENSP00000385478	 1,7,
ENSP00000385746	 5,6,
ENSP00000386284	 8,
ENSP00000387019	 1,
ENSP00000387123	 1,3,5,6,9,11,
ENSP00000387654	 9,
ENSP00000388631	 1,
ENSP00000389175	 1,3,5,
ENSP00000390784	 7,
ENSP00000391227	 7,
ENSP00000392398	 3,6,
ENSP00000392553	 3,
ENSP00000392762	 5,
ENSP00000392859	 4,
ENSP00000393847	 3,
ENSP00000395473	 7,
ENSP00000396045	 3,
ENSP00000401508	 8,
ENSP00000402608	 2,5,
ENSP00000403536	 5,
ENSP00000406157	 2,4,6,10,
ENSP00000406674	 3,
ENSP00000406909	 3,
ENSP00000407375	 3,6,
ENSP00000408526	 1,10,
ENSP00000409612	 3,5,
ENSP00000410833	 1,
ENSP00000412189	 1,2,5,
ENSP00000414330	 5,
ENSP00000416583	 1,
ENSP00000417764	 7,
ENSP00000418001	 3,
ENSP00000418532	 1,3,8,11,
ENSP00000419361	 4,
ENSP00000419628	 4,
ENSP00000419851	 4,11,
ENSP00000419879	 3,
ENSP00000420037	 7,
ENSP00000420168	 6,11,
ENSP00000420295	 4,
ENSP00000420449	 1,
